Time	DO	OURex
min	mg/l	mg/l/min
15.0203133	6.51204148	0.50795358
15.03698	6.51229593	0.5061918
15.0520833	6.51916568	0.50479902
15.0690117	6.52972351	0.50497662
15.0856783	6.52249959	0.50580048
15.1036467	6.51623602	0.50550168
15.1200533	6.51316268	0.50472198
15.13672	6.51371419	0.50410374
15.1536467	6.52124616	0.50435394
15.1703133	6.52041082	0.50521944
15.1864583	6.51524577	0.5053437
15.202865	6.51438669	0.50495592
15.2203133	6.50996672	0.504348
15.23698	6.51397284	0.50378136
15.252865	6.52123132	0.50417286
15.2695317	6.52188823	0.50506458
15.28698	6.51966552	0.50572626
15.3036467	6.51990251	0.50637888
15.3200533	6.51866756	0.50704212
15.33698	6.51799788	0.50744208
15.3533867	6.51796131	0.50778396
15.3692717	6.51796249	0.5080509
15.38698	6.51778341	0.5080473
15.4036467	6.52415772	0.50846598
15.41875	6.53252135	0.51034842
15.4348967	6.5259054	0.51260664
15.4489583	6.51930454	0.51403596
15.464845	6.52124033	0.51519882
15.4822917	6.52264926	0.51682266
15.4986983	6.521285	0.51856992
15.514845	6.51983843	0.51984864
15.5315117	6.5218038	0.5210619
15.54922	6.52854444	0.52316112
15.5661467	6.52419742	0.5255046
15.583595	6.52093087	0.5273604
15.5989583	6.52120559	0.52920924
15.6161467	6.51334704	0.5303064
15.633595	6.51370989	0.5306952
15.6502617	6.51508871	0.53155506
15.6664067	6.51077353	0.53225334
15.6815117	6.51050474	0.53255154
15.6984383	6.50772796	0.53232474
15.715105	6.50592906	0.53164188
15.7322917	6.50666258	0.53112882
15.7484383	6.50780476	0.53090376
15.7640633	6.51171794	0.5310894
15.7802083	6.50972122	0.531327
15.796095	6.50407188	0.53084544
15.8130217	6.50237366	0.5298393
15.83099	6.50692415	0.52902984
15.8489583	6.5108131	0.52889838
15.8671883	6.50677131	0.52897272
15.8833333	6.50533816	0.5289021
15.9	6.51234533	0.52927002
15.9143233	6.50732019	0.52964004
15.9289067	6.5060237	0.529566
15.9455733	6.50522367	0.5294025
15.96224	6.50221276	0.52875888
15.9789067	6.50557185	0.52805262
15.9955733	6.50318294	0.5275947
16.01224	6.50163991	0.52690416
16.0289067	6.49658821	0.5256939
16.0455733	6.49396288	0.5241396
16.06224	6.49774579	0.52283766
16.0789067	6.49579227	0.52160862
16.0955733	6.49290545	0.51988788
16.11224	6.50075221	0.51823566
16.13047	6.49810744	0.51691896
16.1471367	6.48974585	0.5151609
16.1638033	6.49579537	0.51345804
16.18073	6.49799137	0.51227682
16.1976567	6.49915376	0.51113418
16.214845	6.50377708	0.51042162
16.23125	6.50541077	0.51020802
16.2471367	6.50770246	0.51043758
16.264845	6.50440931	0.51075312
16.28125	6.50567993	0.51101664
16.2984383	6.50614728	0.51150312
16.315625	6.50607096	0.5118165
16.3322917	6.50853518	0.51209784
16.3476567	6.50523046	0.51258246
16.3632817	6.50631567	0.51339468
16.3828133	6.50523068	0.5144568
16.3986983	6.49953341	0.51484578
16.415365	6.49706971	0.51440658
16.4315117	6.49632729	0.51354588
16.4481783	6.4940657	0.51211938
16.4645833	6.49986181	0.51102084
16.4820317	6.49695351	0.51046068
16.4971367	6.49124864	0.5095431
16.5132817	6.49275826	0.5083734
16.5291667	6.49390951	0.5073945
16.546875	6.49890598	0.50667996
16.5635417	6.49872856	0.5063286
16.58047	6.4988931	0.50611956
16.5979167	6.49522122	0.50572554
16.615625	6.49516657	0.50504904
16.6322917	6.4968858	0.50450496
16.6486983	6.49797178	0.50416206
16.6640633	6.50336916	0.50426406
16.6799483	6.50239136	0.50474664
16.6979167	6.49834851	0.50503848
16.7132817	6.50042051	0.50516928
16.7296883	6.50153386	0.50524464
16.7471367	6.50164919	0.50526366
16.7770833	6.50361861	0.5053419
16.79349	6.50223227	0.50534148
16.8104167	6.49863391	0.50495472
16.827605	6.50107031	0.50445072
16.8453133	6.49736241	0.50379948
16.8630217	6.49490107	0.50284446
16.877865	6.4990253	0.50229642
16.8955733	6.49863776	0.50200032
16.91172	6.49806318	0.5014074
16.9286467	6.49037758	0.50015484
16.9442717	6.48776544	0.4981485
16.9611983	6.4932962	0.49640544
16.977605	6.50034009	0.49566102
16.9950533	6.50708285	0.4958835
17.0114583	6.50785854	0.49681338
17.028125	6.50179835	0.49729932
17.0450533	6.50192173	0.4972281
17.0640633	6.50281231	0.49742886
17.08125	6.49987889	0.49756794
17.096875	6.50196481	0.49753524
17.1125	6.50174099	0.49777188
17.13099	6.50191863	0.49800396
17.1484383	6.50255579	0.49830228
17.164845	6.50868971	0.49891932
17.1799483	6.50512683	0.49961592
17.1958333	6.50472972	0.50017266
17.2125	6.50784791	0.50093394
17.23047	6.49688018	0.5012358
17.2471367	6.49819523	0.50116524
17.2635417	6.50475694	0.50160186
17.2802083	6.50260527	0.50204676
17.296615	6.50465519	0.50233782
17.31224	6.50366966	0.50271588
17.3299483	6.50111931	0.5030121
17.346875	6.5007276	0.50321664
17.3638033	6.50136613	0.50348142
17.3796883	6.50383555	0.5039436
17.3973967	6.50682391	0.50470542
17.414845	6.50138109	0.5053824
17.4330733	6.49404227	0.50522472
17.4505217	6.49807036	0.5049186
17.46823	6.50255432	0.50522748
17.4846367	6.50671057	0.50629026
17.502865	6.50956713	0.50830872
17.5192717	6.50953311	0.51029478
17.5361983	6.50660458	0.5116788
17.5536467	6.50491698	0.51260772
17.571095	6.50060484	0.51290604
17.5877617	6.5056775	0.51324606
17.6036467	6.50425329	0.51402216
17.6190117	6.50306352	0.5145594
17.6348967	6.51220759	0.51550662
17.6505217	6.50405057	0.51653712
17.6677083	6.50029345	0.5168967
17.6848967	6.49921068	0.51707592
17.7013033	6.49993862	0.51716412
17.7195317	6.50521504	0.5174043
17.7356783	6.50530634	0.5179047
17.752605	6.50129554	0.51814494
17.76823	6.50065756	0.51811746
17.7833333	6.49552007	0.5180493
17.8007817	6.49080093	0.51739176
17.8177083	6.49751748	0.51661962
17.833595	6.50130818	0.51662922
17.8471367	6.50010185	0.51711312
17.8638033	6.49940052	0.51761226
17.8802083	6.49446684	0.51783816
17.8981783	6.49663664	0.5179263
17.915625	6.49720016	0.51819564
17.933855	6.49705565	0.51835176
17.9520833	6.49740363	0.51827292
17.96797	6.50103207	0.51824022
17.984375	6.50191509	0.51855984
18.0020833	6.49528158	0.51853572
18.0177083	6.49843114	0.51820326
18.034375	6.49399252	0.51761484
18.0515633	6.48884123	0.51605466
18.0677083	6.49606215	0.5147787
18.083855	6.4926147	0.51399576
18.1015633	6.490815	0.51305328
18.1190117	6.49809765	0.51269472
18.13698	6.49500496	0.51266142
18.1552083	6.49435827	0.5122332
18.1723967	6.49677935	0.51186066
18.189845	6.49659248	0.51146922
18.2067717	6.49713441	0.51102858
18.2231783	6.49546701	0.51057114
18.240625	6.49517333	0.51007482
18.2570317	6.49777571	0.50980704
18.2739583	6.49456481	0.50918742
18.2916667	6.49653601	0.50827788
18.3075533	6.50035615	0.50819478
18.3236983	6.4941304	0.50812716
18.340365	6.49819082	0.50798712
18.35599	6.50454389	0.50867616
18.3726567	6.49972658	0.50928996
18.390105	6.49178793	0.50853702
18.40547	6.48670146	0.50695986
18.4195317	6.48521024	0.50525028
18.4325533	6.48961488	0.50372082
18.4510417	6.48816629	0.5023422
18.4695317	6.488489	0.5009193
18.48672	6.49084876	0.499902
18.5125	6.4924614	0.49917258
18.5257817	6.49917135	0.49878654
18.5388033	6.50139959	0.49891152
18.552865	6.50397891	0.49948674
18.5658867	6.49653118	0.49974528
18.5794283	6.50168636	0.4998735
18.5955733	6.50281954	0.50070462
18.615105	6.49439813	0.50110458
18.6302083	6.49715832	0.50098716
18.6455733	6.49321531	0.5007522
18.66224	6.49039373	0.49985844
18.6825533	6.49163739	0.49886982
18.7020833	6.49430298	0.49846182
18.7197917	6.49568903	0.49853706
18.7385417	6.49151435	0.49850958
18.75599	6.49768948	0.49854672
18.7791667	6.50295361	0.4994235
18.8015633	6.49931251	0.50038944
18.821355	6.49661603	0.50053194
18.83724	6.50398627	0.50133108
18.8518233	6.49828904	0.50254752
18.86797	6.49330356	0.5027934
18.8846367	6.49672512	0.50286288
18.9013033	6.49711066	0.50297778
18.9174483	6.49713553	0.5025453
18.934115	6.50128172	0.50260866
18.9510417	6.51002034	0.50453574
18.9671883	6.50821955	0.50664216
18.9854167	6.50733339	0.50843928
19.0020833	6.50887854	0.5104059
19.01823	6.50887461	0.51231504
19.0348967	6.5047503	0.51385176
19.0515633	6.50050194	0.51476052
19.0671883	6.50229652	0.51552732
19.0825533	6.49655234	0.51606252
19.0989583	6.49497074	0.51613458
19.1130217	6.49734848	0.5161845
19.1411467	6.4996211	0.5167674
19.1596367	6.49878258	0.51769074
19.177865	6.49644718	0.51824946
19.196355	6.49824714	0.51886854
19.2143233	6.49949584	0.51976878
19.23047	6.50525271	0.5210685
19.246355	6.5043605	0.5229189
19.271615	6.50049496	0.52437588
19.2882817	6.49492426	0.5248047
19.30573	6.48973592	0.52424466
19.3234383	6.49162012	0.5235075
19.3416667	6.49055764	0.52280658
19.359115	6.48414279	0.52153566
19.377865	6.49373355	0.52052538
19.3927083	6.49981947	0.52066872
19.409375	6.48206592	0.5197578
19.4263033	6.47912136	0.51742596
19.4414067	6.49054859	0.5158656
19.4567717	6.49083536	0.51509598
19.4729167	6.49919286	0.51491298
19.489845	6.50298685	0.51571674
19.50599	6.48542863	0.51554958
19.5239583	6.47807073	0.51335436
19.5390633	6.48806405	0.5115933
19.5546883	6.49141624	0.51049254
19.5690117	6.49023982	0.50919906
19.584375	6.49388136	0.50823558
19.6018233	6.49757654	0.5080791
19.61823	6.4962027	0.50819136
19.6351567	6.49352388	0.50787486
19.6518233	6.49352803	0.50734572
19.66849	6.4892993	0.50654478
19.684375	6.48848407	0.5053938
19.7002617	6.48613645	0.50414748
19.7174483	6.48343984	0.50255304
19.7317717	6.48562466	0.50079336
19.7484383	6.48612628	0.49893372
19.7666667	6.48750071	0.4971369
19.784115	6.48595743	0.49523472
19.8018233	6.48537931	0.49344558
19.8169283	6.49349058	0.49243788
19.8322917	6.49894804	0.4926357
19.84922	6.50150559	0.49329624
19.8666667	6.50309744	0.49404822
19.8859383	6.50044718	0.4945401
19.902345	6.49622166	0.494478
19.9177083	6.49434271	0.49395294
19.9351567	6.49378243	0.4931952
19.9544283	6.50353831	0.49341534
19.9695317	6.51049854	0.49526322
19.9851567	6.50096988	0.49671018
20.0018233	6.50070667	0.49734774
20.01849	6.49380188	0.49719042
20.0351567	6.48687188	0.49557642
20.0518233	6.49976163	0.4947141
20.0658867	6.49660636	0.49532202
20.0924483	6.49273992	0.49571676
20.109115	6.49769499	0.49592268
20.12422	6.49706746	0.4961226
20.1414067	6.49043754	0.49557708
20.1583333	6.48484753	0.49401222
20.17448	6.49339885	0.49241028
20.190365	6.49588638	0.49170288
20.20599	6.49832078	0.49155144
20.221875	6.50607147	0.49215996
20.23724	6.49952871	0.49300152
20.252345	6.49506094	0.49331508
20.2677083	6.49933503	0.49370958
20.284115	6.50505959	0.49462668
20.29948	6.50989423	0.49607556
20.3140633	6.50317437	0.49725216
20.3299483	6.50423502	0.49809498
20.3471367	6.49834505	0.4984923
20.365365	6.4871769	0.49763298
20.384375	6.49287497	0.49603206
20.4013033	6.49936361	0.49506252
20.41823	6.49926692	0.49446492
20.4351567	6.50555141	0.49443978
20.4505217	6.51257077	0.49536984
20.4677083	6.50605888	0.4963968
20.4848967	6.50099234	0.49671006
20.5013033	6.50134087	0.49640604
20.51849	6.50023193	0.49566084
20.5351567	6.49994703	0.49506102
20.5518233	6.49864497	0.49478064
20.5677083	6.50427912	0.49511772
20.5851567	6.5091575	0.49657284
20.6	6.50293767	0.49774038
20.614845	6.50067626	0.4980063
20.6302083	6.4970665	0.49782594
20.646875	6.49658803	0.49734966
20.6635417	6.50335459	0.4973925
20.68099	6.50591664	0.49828584
20.6955733	6.51023264	0.49971276
20.71224	6.50791048	0.50112558
20.7289067	6.50390247	0.50190612
20.746615	6.50115703	0.50218788
20.7640633	6.49850127	0.50191848
20.7794283	6.50143888	0.50158434
20.796355	6.50158796	0.50137416
20.8138033	6.50221643	0.50083662
20.83047	6.50231809	0.5001204
20.8481783	6.50166122	0.49938378
20.8632817	6.50721882	0.49907676
20.88047	6.5044485	0.49910442
20.8971367	6.50612229	0.49911678
20.9143233	6.514005	0.50005254
20.93099	6.50980185	0.50149932
20.9476567	6.50833845	0.5026569
20.9635417	6.50383982	0.50325678
20.98047	6.50153686	0.503007
20.996615	6.50345989	0.5023782
21.0138033	6.50578029	0.50203098
21.03047	6.50899123	0.50244888
21.046875	6.50819716	0.50329458
21.06224	6.5050612	0.50381166
21.0799483	6.50327634	0.50389146
21.096095	6.50077707	0.50359662
21.1135417	6.49690358	0.50257542
21.13099	6.49874937	0.50105418
21.1476567	6.49768333	0.49958796
21.1645833	6.50245127	0.49863558
21.1825533	6.50880173	0.49872978
21.19922	6.50410429	0.49919166
21.215365	6.49771494	0.49871154
21.2296883	6.49970246	0.49751172
21.2455733	6.50412871	0.49660416
21.26224	6.50347817	0.49612374
21.2802083	6.50237113	0.49573302
21.2973967	6.50256429	0.49542144
21.3132817	6.50180157	0.49511004
21.33047	6.50392001	0.49469202
21.346095	6.51416534	0.49499814
21.3632817	6.5185086	0.49645464
21.3796883	6.51182714	0.497901
21.3973967	6.50774696	0.49862334
21.4135417	6.50679176	0.49900266
21.43073	6.50778917	0.4993668
21.4471367	6.51063812	0.49983492
21.4632817	6.51086715	0.50006508
21.48047	6.50368849	0.49959084
21.4986983	6.49864207	0.49838832
21.515105	6.50621663	0.49766706
21.5320317	6.50812872	0.49796466
21.5476567	6.50664855	0.49836204
21.565625	6.50589162	0.49838922
21.5828133	6.50051727	0.4977201
21.6002617	6.50086626	0.496518
21.6174483	6.50569339	0.49563624
21.6348967	6.50737862	0.49518702
21.6513033	6.51276058	0.4952613
21.66823	6.51723102	0.49616244
21.6854167	6.51577524	0.49739028
21.7020833	6.51713089	0.49853448
21.7190117	6.51337172	0.49921866
21.7346367	6.5065734	0.49898484
21.7507817	6.50760427	0.49870062
21.7674483	6.51371482	0.49948434
21.7846367	6.51530824	0.50069214
21.802605	6.50780895	0.50104008
21.8195317	6.50515434	0.50066106
21.8356783	6.50758099	0.50043582
21.852605	6.50765566	0.50037654
21.86875	6.51187159	0.50033526
21.8859383	6.51437165	0.50050656
21.902865	6.50657894	0.50010192
21.91875	6.49965254	0.49852116
21.9346367	6.50253677	0.49694844
21.9505217	6.50448002	0.4960344
21.9677083	6.50085923	0.49498932
21.984115	6.50251184	0.49369554
22.0018233	6.50594769	0.4926594
22.01875	6.50831207	0.49202064
22.0356783	6.51324505	0.49201782
22.053125	6.51511594	0.4926204
22.0692717	6.5081282	0.49266498
22.08672	6.50343275	0.49149624
22.1039067	6.50544607	0.48996462
22.121095	6.508344	0.48905124
22.1385417	6.51310999	0.48895422
22.1539067	6.51492236	0.48953616
22.171095	6.51600575	0.4902315
22.1877617	6.51657619	0.49075158
22.2049483	6.51482532	0.49099944
22.221615	6.51292296	0.49093386
22.239845	6.5112927	0.49069806
22.2567717	6.51563354	0.49062174
22.2739583	6.51951309	0.4909956
22.290105	6.51786607	0.49172538
22.3052083	6.50732766	0.49166214
22.3205733	6.50295147	0.49024728
22.33672	6.51206388	0.48907692
22.3520833	6.51715633	0.48907548
22.3661467	6.51538348	0.4894419
22.3789067	6.5123873	0.48957192
22.3955733	6.51470958	0.48954732
22.4125	6.52020896	0.48998424
22.4289067	6.51884571	0.49069506
22.4455733	6.51936945	0.4914939
22.46224	6.51816242	0.4923765
22.4789067	6.51247642	0.49270284
22.4955733	6.51528821	0.49289982
22.51224	6.51933775	0.49381674
22.53047	6.51924959	0.49493304
22.5471367	6.51491547	0.49563852
22.5635417	6.51228408	0.49590018
22.5791667	6.51429253	0.49589334
22.5973967	6.51602215	0.49586022
22.6138033	6.52066503	0.49646064
22.63047	6.52472327	0.49811802
22.646615	6.52251802	0.50022564
22.6638033	6.52025611	0.50177562
22.68047	6.51780512	0.50264742
22.6973967	6.51365288	0.50304726
22.7263033	6.51393863	0.5031627
22.7414067	6.51775285	0.50319168
22.758595	6.51469927	0.50294628
22.77422	6.51132564	0.50221764
22.7895833	6.51081851	0.5015892
22.8075533	6.51093964	0.5008581
22.8239583	6.51294868	0.49988946
22.840105	6.51309867	0.49884036
22.85625	6.52342296	0.49844418
22.8723967	6.52628464	0.49919784
22.889845	6.51598236	0.49964196
22.9078133	6.51745315	0.499362
22.9234383	6.51863418	0.49912518
22.940105	6.51709446	0.49888332
22.9572917	6.52059466	0.49869348
22.97422	6.51219129	0.49806144
22.9895833	6.50680504	0.49677282
23.00547	6.51345226	0.49549512
23.021095	6.52133097	0.4949457
23.0359383	6.52412122	0.49522242
23.04948	6.51415572	0.49512
23.077605	6.51373612	0.4941585
23.0942717	6.51755178	0.49320438
23.1098967	6.51595255	0.49229796
23.1255217	6.51470629	0.49123512
23.1424483	6.51667202	0.49025784
23.1578133	6.51617298	0.48953256
23.1729167	6.51157164	0.48857472
23.1890633	6.51088369	0.48706044
23.2044283	6.50818253	0.4851018
23.221615	6.51028899	0.48323454
23.23672	6.51240796	0.48181026
23.2541667	6.50857592	0.47999148
23.2723967	6.51217673	0.47787108
23.2895833	6.51794792	0.47655588
23.3065117	6.52394932	0.47609958
23.3226567	6.52336645	0.47623626
23.3380217	6.52556508	0.47631984
23.3539067	6.52572549	0.47630616
23.3703133	6.52158185	0.47620512
23.38672	6.52914057	0.47644104
23.402345	6.53236954	0.4769772
23.4190117	6.52799842	0.47709726
23.43672	6.52355433	0.47693622
23.4546883	6.52312945	0.47660742
23.471095	6.52414933	0.4763268
23.4861983	6.52750638	0.47642562
23.502345	6.52647954	0.47659788
23.521355	6.52604851	0.4766883
23.5390633	6.52679925	0.47661522
23.5552083	6.52726561	0.47643
23.571355	6.52413936	0.47588628
23.5890633	6.52508258	0.47494398
23.6072917	6.52663429	0.47417034
23.6236983	6.52657117	0.47355102
23.639845	6.53017986	0.47308056
23.6567717	6.53371339	0.47312604
23.6739583	6.53605664	0.47374764
23.6911467	6.5329576	0.47431902
23.708595	6.52782522	0.47412606
23.7252617	6.52607447	0.47347344
23.740365	6.5276711	0.47325456
23.7572917	6.52898914	0.47340774
23.7757817	6.52819426	0.47312712
23.79349	6.53023635	0.47253852
23.8065117	6.54847167	0.47340732
23.8171883	6.53940882	0.47507178
23.8330733	6.53176578	0.47548836
23.8455733	6.5335607	0.4751445
23.86224	6.53117609	0.47448096
23.8789067	6.53230812	0.47355996
23.8955733	6.53684948	0.4729401
23.91224	6.53447342	0.47248428
23.9289067	6.53063925	0.4714782
23.9458333	6.53336068	0.4703565
23.9632817	6.53035617	0.46915848
23.98073	6.53400149	0.4676361
23.996095	6.53413149	0.4662759
24.0135417	6.53094482	0.4646277
24.0302083	6.53052596	0.4624275
24.0473967	6.53117363	0.46020426
24.0630217	6.53411414	0.45812718
24.0796883	6.54091809	0.45670128
24.096355	6.54150285	0.4555923
24.1130217	6.53773262	0.45406842
24.1299483	6.54171772	0.452379
24.1473967	6.54852019	0.45107868
24.1630217	6.55041223	0.45005478
24.1802083	6.54584855	0.4486242
24.1973967	6.54338802	0.44689836
24.2130217	6.5408005	0.4446312
24.23047	6.54301039	0.44170164
24.2473967	6.54963082	0.43909656
24.2635417	6.54807117	0.43671546
24.28073	6.5398614	0.4336164
24.2973967	6.54797303	0.43021164
24.3140633	6.55762764	0.42788004
24.33073	6.55126952	0.42552234
24.3473967	6.54396645	0.42114246
24.3640633	6.54628094	0.4158108
24.38073	6.54886845	0.41069118
24.3973967	6.54887748	0.40613676
24.4130217	6.55385755	0.40196106
24.4299483	6.55325475	0.39741186
24.446615	6.55261184	0.39225888
24.46224	6.55698669	0.3867198
24.48073	6.55427175	0.3809889
24.496615	6.54882764	0.37460538
24.5132817	6.55896714	0.36787476
24.5291667	6.5683982	0.36288954
24.5455733	6.56715276	0.3588819
24.5635417	6.5727138	0.35426622
24.5791667	6.5728468	0.34904172
24.596615	6.57135193	0.34333086
24.6130217	6.57728814	0.337845
24.6302083	6.57442747	0.33192954
24.6473967	6.57732981	0.3249498
24.6627617	6.5835303	0.31781898
24.68047	6.58238472	0.31031178
24.6973967	6.58508967	0.30218922
24.7140633	6.5904857	0.29445684
24.73073	6.58762816	0.28664028
24.746875	6.58448715	0.27754248
24.7640633	6.59202212	0.26810556
24.78125	6.60193436	0.25961712
24.796095	6.60465531	0.25170732
24.8130217	6.61147042	0.24572616
24.8302083	6.61866777	0.2399829
24.8473967	6.6147368	0.23276406
24.8638033	6.61268301	0.22529028
24.88073	6.62523653	0.21925884
24.8973967	6.63634615	0.21453132
24.9140633	6.64415105	0.20938596
24.93047	6.64413384	0.2035332
24.9473967	6.63725641	0.19516314
24.9640633	6.64734464	0.1853091
24.98073	6.65631395	0.17752614
24.9976567	6.65898084	0.17089902
25.0140633	6.66979688	0.16418952
25.03099	6.67991021	0.15800028
25.0473967	6.68482984	0.15254712
25.0632817	6.68133338	0.1478448
25.0802083	6.66176062	0.1406229
25.1049483	6.67159053	0.13083006
25.121615	6.69614463	0.123417
25.140105	6.70436389	0.11781702
25.15547	6.70799542	0.11532864
25.17448	6.70267778	0.11234184
25.1947917	6.71728617	0.10621872
25.2127617	6.73076786	0.10159452
25.227865	6.74543718	0.0977811
25.2427083	6.75883515	0.0939411
25.2578133	6.75521343	0.09011406
25.2752617	6.75127211	0.08602386
25.2924483	6.76570352	0.08162592
25.308855	6.78673129	0.0790728
25.32474	6.7894632	0.07716684
25.3411467	6.78002787	0.07458114
25.359115	6.79038695	0.07215966
25.3755217	6.80944918	0.06834828
25.3911467	6.81020247	0.06417312
25.409375	6.81265662	0.06152214
25.4268233	6.77537231	0.0574308
25.4578133	6.77979793	0.05004432
25.47448	6.83130285	0.04379904
25.4916667	6.82861718	0.03898878
25.5096367	6.82584501	0.03414426
25.5270833	6.85624625	0.03255222
25.5408867	6.86766339	0.03342108
25.5575533	6.85971201	0.03299088
25.5736983	6.87576162	0.0317775
25.589845	6.87585587	0.03060462
25.6065117	6.87662341	0.0290913
25.6221367	6.87921205	0.02626374
25.640365	6.89015925	0.02337816
25.6575533	6.90573975	0.02386584
25.67422	6.90641557	0.02540958
25.690625	6.90804845	0.02384646
25.7080733	6.92471861	0.02204316
25.72422	6.94164691	0.0187431
25.740105	6.93166482	0.0156258
25.7580733	6.93085919	0.01396254
25.7739583	6.95066386	0.01129332
25.789845	6.94808092	0.00919698
25.8070317	6.9500405	0.00696318
25.8236983	6.95693637	0.005046
25.840625	6.96306489	0.003666
25.8570317	6.98128018	0.00348
25.8726567	6.9803474	0.002394
25.889845	6.99463664	0.001092
25.9041667	7.0058352	0.0005292
25.921615	6.98890383	-0.001446
25.9395833	7.00123786	-0.004038
25.9544283	7.0188408	-0.005736
25.9700533	7.01765257	-0.0067824
25.9859383	7.02000791	-0.00694524
26.002605	7.03047376	-0.005868
26.01797	7.0525751	-0.005346
26.0315117	7.05987072	-0.004104
26.046875	7.05562348	-0.000213
26.0638033	7.0663667	0.00372
26.0791667	7.06040107	0.003792
26.096875	7.05786877	0.000792
26.1138033	7.06555765	-0.00198
26.13073	7.0724396	-0.004542
26.146615	7.0843549	-0.0072573
26.1640633	7.09457533	-0.00786504
26.1799483	7.09148233	-0.0088719
26.1971367	7.08729863	-0.01315956
26.2140633	7.10291148	-0.0162522
26.2302083	7.10984598	-0.01700226
26.2473967	7.11039083	-0.01637946
26.2640633	7.11362288	-0.01575102
26.28073	7.11467839	-0.01766472
26.2979167	7.12835914	-0.01797204
26.3140633	7.14387318	-0.01658136
26.33125	7.15795769	-0.01286826
26.3476567	7.16874787	-0.00792708
26.3640633	7.17601932	-0.005448
26.3796883	7.1718624	-0.003858
26.3971367	7.1681845	-0.003726
26.4140633	7.18471808	-0.004236
26.43099	7.19111311	-0.004146
26.4479167	7.19611614	-0.004416
26.4627617	7.20864807	-0.004188
26.4789067	7.21207012	-0.003354
26.4955733	7.21173794	-0.002814
26.51224	7.21213187	-0.00309
26.5299483	7.22529358	0.0003228
26.5455733	7.24413128	0.005232
26.56224	7.23243709	0.00649848
26.5825533	7.22300404	0.004818
26.6018233	7.1791841	-0.000351
26.6359383	7.18963054	-0.00745686
26.6533867	7.27140777	-0.00864324
26.6697917	7.27166745	-0.00504
26.6885417	7.28257074	-0.001254
26.7044283	7.30906277	0.003168
26.7200533	7.30861012	0.008064
26.73698	7.28936459	0.01096458
26.7565117	7.29437484	0.01246746
26.7736983	7.31245231	0.01565886
26.7919283	7.30993965	0.01852476
26.8109383	7.30987955	0.01971606
26.8296883	7.25277255	0.01769682
26.8643233	7.25944705	0.0137508
26.884115	7.33943357	0.01450812
26.9	7.34182566	0.0171111
26.9195317	7.3383809	0.01736292
26.9361983	7.3354815	0.01367706
26.95599	7.31984912	0.00847728
26.977345	7.32532901	0.004728
26.9976567	7.33860073	0.001428
27.0177083	7.3464327	0.000228
27.03698	7.34839282	0.001476
27.0565117	7.36311443	0.003474
27.0729167	7.3993824	0.005586
27.0877617	7.39274824	0.0072003
27.10599	7.38679628	0.0073956
27.121875	7.41052434	0.00788562
27.1375	7.40352868	0.00881088
27.1565117	7.39367447	0.0057
27.1752617	7.38864869	0.00147
27.1940117	7.39963054	-0.0002718
27.209375	7.42991865	0.000828
27.22474	7.43242651	0.004662
27.2408867	7.42961663	0.00908826
27.25625	7.43784311	0.01121616
27.271095	7.42680332	0.0110613
27.28724	7.42152062	0.00809658
27.3036467	7.43726375	0.004272
27.3197917	7.44150351	0.003672
27.3364583	7.43378861	0.004224
27.3549483	7.4420873	0.00381
27.371615	7.45803092	0.00345
27.3875	7.45696403	0.003324
27.4044283	7.46052932	0.003666
27.4203133	7.47115808	0.004908
27.43672	7.47359901	0.00702126
27.453125	7.46956656	0.0064335
27.4697917	7.46824242	0.003312
27.48672	7.47587749	0.001284
27.502345	7.49242591	0.00075
27.5174483	7.49234421	0.002544
27.5346367	7.50098857	0.0064152
27.54974	7.50843437	0.00968466
27.5666667	7.49564852	0.00972426
27.583855	7.46147907	0.00652884
27.6132817	7.47044553	0.002286
27.6302083	7.52375005	0.0001176
27.6458333	7.52924227	8.10E-05
27.6635417	7.52851485	0.000708
27.68099	7.53610453	0.000996
27.6973967	7.54010918	0.001338
27.7135417	7.53361043	0.001788
27.73073	7.54186652	0.00204
27.746875	7.55248185	0.002544
27.7635417	7.54759376	0.002274
27.78047	7.5485036	0.001152
27.7981783	7.5410229	-0.000387
27.8190117	7.53070418	-0.003678
27.8414067	7.55053345	-0.0066402
27.8575533	7.59548882	-0.00549
27.871095	7.59589661	-0.002658
27.88672	7.57871584	-0.003672
27.903125	7.57556524	-0.005862
27.9200533	7.57946168	-0.005892
27.9364583	7.58818813	-0.0065256
27.953125	7.59012772	-0.00762252
27.9700533	7.59356768	-0.00841002
27.98672	7.60281245	-0.00876882
28.003125	7.6076854	-0.00884298
28.0190117	7.62445193	-0.0074943
28.033595	7.63254124	-0.004308
28.05	7.6348934	-0.00057
28.065625	7.63656337	0.003318
28.0817717	7.63077012	0.00638142
28.0979167	7.62816814	0.007629
28.1138033	7.63062538	0.00750966
28.1302083	7.63008453	0.00759066
28.1479167	7.63003029	0.00867516
28.164845	7.62804707	0.0098466
28.1828133	7.62603935	0.0081513
28.2002617	7.63644789	0.00483
28.215625	7.64309071	0.002544
28.2320317	7.64564673	0.000399
28.2481783	7.64794999	-0.001842
28.2643233	7.65510692	-0.003654
28.28047	7.66338648	-0.004452
28.2973967	7.66191317	-0.004608
28.314845	7.66242497	-0.004884
28.3317717	7.66719647	-0.004584
28.3481783	7.67529903	-0.002052
28.3640633	7.67955509	0.00174
28.3820317	7.68257307	0.004542
